body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
39.9,16,12834,2.8,46,6.8,healthy
40.3,15,7957,6.7,48,3.1,healthy
39.7,23,13257,5.5,43,6.3,healthy
40.6,25,5004,7.2,37,3.1,healthy
39.2,23,13257,2.8,79,4.7,healthy
39.8,36,9173,7.2,38,3.1,healthy
36.6,17,13257,3.0,76,4.6,healthy
40.5,40,13232,2.8,74,5.8,unhealthy
38.9,29,5370,6.4,58,5.6,healthy
40.5,28,5004,7.2,49,4.2,healthy
37.4,20,13123,6.1,53,5.4,healthy
39.2,20,13132,2.8,47,6.4,healthy
40.0,27,13257,2.8,47,4.7,healthy
39.3,33,5004,3.4,75,4.4,healthy
40.2,33,5946,7.2,40,5.5,healthy
40.1,29,12822,7.2,60,4.2,healthy
38.9,22,13257,6.1,77,5.2,healthy
39.9,37,13257,2.9,62,5.3,healthy
40.4,28,5148,2.9,42,5.7,healthy
40.5,29,5004,7.1,54,4.6,healthy
40.3,21,12531,2.8,53,5.4,healthy
40.5,27,5147,3.4,49,4.2,healthy
40.4,24,13237,5.9,62,6.1,healthy
39.6,14,13257,2.9,74,4.5,healthy
40.3,37,13255,3.6,40,6.1,unhealthy
40.5,21,5226,3.5,54,6.3,healthy
39.8,29,13257,2.8,58,6.6,healthy
40.6,19,5004,7.2,38,3.2,healthy
40.0,32,12501,2.8,43,5.2,healthy
40.0,24,5020,2.8,38,3.2,unhealthy
40.6,22,5124,7.2,50,3.4,unhealthy
40.3,26,13251,3.2,56,5.7,healthy
40.5,13,5004,7.2,39,3.7,healthy
40.5,28,12889,6.2,39,6.6,healthy
40.6,32,11101,7.2,39,3.2,unhealthy
40.0,18,8940,7.2,42,4.5,healthy
36.7,34,13257,2.8,82,5.7,healthy
40.6,22,5004,7.0,39,3.5,healthy
40.4,31,5535,6.6,67,6.4,healthy
40.2,41,5004,7.1,65,4.1,healthy
40.0,18,5004,7.2,45,3.3,healthy
40.5,24,6717,2.8,48,3.8,healthy
40.6,29,5011,4.1,39,3.8,healthy
40.4,42,5004,5.3,52,5.9,healthy
40.6,31,5004,7.2,40,4.0,unhealthy
40.5,31,5004,7.2,37,3.0,unhealthy
39.7,20,6441,3.9,44,4.4,healthy
39.0,14,13189,3.7,68,5.5,healthy
40.3,24,13254,2.8,46,6.7,healthy
40.6,22,13209,2.8,52,5.7,healthy
39.7,22,8668,4.7,64,4.6,healthy
40.5,20,5004,7.2,44,3.1,healthy
40.6,26,5004,3.6,50,4.6,healthy
39.8,19,5364,7.2,66,3.8,healthy
38.9,15,6346,2.8,38,5.4,healthy
39.2,19,10166,7.2,68,6.8,healthy
39.8,15,5004,2.9,38,5.2,healthy
40.5,27,6914,6.6,44,5.3,healthy
39.6,34,8280,4.2,45,6.8,healthy
40.0,22,13257,7.1,66,5.0,healthy
40.0,20,5004,7.2,50,4.6,healthy
40.6,32,5405,4.1,43,5.6,healthy
40.2,37,9828,3.0,61,6.5,healthy
38.7,16,6103,2.8,79,3.6,healthy
40.0,25,13257,2.8,56,3.7,healthy
37.4,25,5051,7.1,42,5.4,unhealthy
40.4,19,5004,7.0,43,3.8,healthy
38.9,11,13257,5.2,76,3.2,healthy
40.6,24,5044,7.1,49,6.4,healthy
40.6,30,5156,3.6,57,3.6,healthy
40.5,31,13139,2.8,77,5.0,healthy
40.1,23,13257,7.2,72,6.3,healthy
40.5,23,13240,2.8,56,5.5,unhealthy
40.4,34,11613,6.4,50,5.4,healthy
40.4,26,13252,7.2,55,5.6,healthy
40.3,21,5004,6.6,46,3.4,healthy
38.6,32,5004,4.5,54,4.3,healthy
38.6,31,13250,7.1,68,6.0,healthy
40.2,22,13257,2.8,60,6.8,healthy
40.5,18,13257,2.8,43,6.0,healthy
39.2,31,13249,4.7,57,3.4,healthy
38.7,24,6178,3.4,40,5.1,healthy
40.6,29,5004,5.8,44,5.4,healthy
40.6,26,5004,5.2,39,3.1,unhealthy
40.6,27,13136,2.9,48,4.6,healthy
39.7,15,12958,3.4,62,5.7,healthy
40.3,24,5004,7.1,40,3.3,unhealthy
38.5,13,13249,2.8,72,3.7,healthy
40.1,31,12174,5.4,54,5.5,healthy
40.4,24,13257,2.9,64,3.2,healthy
39.9,19,5004,6.7,47,3.2,healthy
39.1,22,13203,3.1,64,5.8,healthy
40.2,36,5004,7.0,43,5.9,unhealthy
40.1,17,5004,7.2,37,3.2,unhealthy
37.9,13,13106,3.0,71,3.8,healthy
40.6,17,13219,6.4,45,7.0,healthy
36.6,19,13061,2.8,80,6.7,healthy
39.5,26,13255,2.8,58,6.1,healthy
40.4,27,5004,4.8,51,4.4,healthy
40.2,36,8589,5.9,44,4.0,unhealthy
39.4,21,11998,6.2,76,4.3,healthy
39.8,22,5004,6.9,50,6.3,healthy
40.2,28,11251,3.3,62,3.5,healthy
39.4,35,6392,4.3,38,4.4,healthy
40.4,21,5004,2.8,51,5.1,healthy
40.3,16,5669,5.0,61,6.7,healthy
40.5,14,5542,5.7,39,6.4,healthy
39.2,33,13257,2.8,65,6.8,healthy
40.2,33,5004,5.3,43,3.1,healthy
40.6,21,5004,7.1,37,3.0,unhealthy
39.1,19,5213,6.8,63,4.9,healthy
38.5,26,13257,2.8,53,4.7,healthy
40.6,25,5013,4.5,43,3.3,healthy
40.1,17,12057,6.9,43,6.5,unhealthy
40.2,27,9980,3.4,70,4.5,healthy
38.9,26,11202,2.8,65,6.3,healthy
40.6,33,11284,2.8,37,4.0,healthy
39.4,24,5004,3.9,38,5.1,healthy
39.7,19,13257,5.7,66,6.3,healthy
40.6,15,10038,3.6,57,3.4,healthy
40.4,22,13257,2.8,59,6.2,healthy
39.1,32,5004,3.3,55,5.1,healthy
40.2,26,5004,7.2,39,3.1,healthy
38.4,38,10871,2.8,52,5.9,healthy
40.4,31,5004,2.8,40,3.5,healthy
40.2,30,13253,2.8,40,6.9,unhealthy
40.5,24,9646,5.3,63,4.3,healthy
40.5,25,13257,2.8,47,6.4,healthy
40.5,28,5004,7.2,44,5.2,healthy
40.3,20,7909,4.1,41,3.4,healthy
40.6,23,5851,7.2,80,3.3,healthy
35.9,24,13091,2.8,60,4.7,healthy
40.6,28,13030,6.1,39,5.1,unhealthy
40.4,22,5004,5.2,41,3.1,healthy
40.6,32,6298,6.7,40,4.3,unhealthy
40.6,20,13257,3.9,60,5.8,unhealthy
40.4,31,13257,4.4,55,7.0,unhealthy
38.0,18,6877,5.8,81,6.8,healthy
39.4,25,9252,7.2,41,3.2,healthy
40.0,28,5004,7.0,38,6.8,healthy
39.2,20,5004,7.2,40,6.5,unhealthy
40.6,33,6230,7.1,55,4.1,unhealthy
38.6,23,13247,6.9,79,4.4,healthy
40.6,27,13254,3.0,70,6.3,healthy
40.1,33,5004,7.1,54,5.4,healthy
39.6,20,13257,2.8,63,4.8,healthy
40.5,22,11956,2.9,45,4.4,healthy
40.6,25,10177,4.5,51,3.2,healthy
40.0,29,13218,3.9,66,5.6,healthy
40.6,22,5004,5.5,57,3.6,healthy
40.5,30,13247,7.0,68,6.9,healthy
40.4,41,13186,2.8,76,6.1,healthy
40.6,36,8957,3.5,48,5.8,healthy
39.1,15,13257,2.8,61,4.5,healthy
38.6,27,13257,2.8,59,4.7,unhealthy
40.5,25,5381,4.4,58,6.6,healthy
40.3,18,13257,6.7,62,4.1,healthy
40.1,26,13254,2.8,62,6.9,healthy
39.8,20,13257,2.9,74,6.9,healthy
38.9,28,12958,4.4,50,5.9,healthy
38.6,33,13257,2.8,67,4.0,healthy
40.5,19,13257,7.0,52,4.2,unhealthy
39.7,28,8258,2.8,50,6.2,healthy
40.5,15,9317,4.3,56,3.2,healthy
40.5,33,12459,2.8,68,6.3,healthy
40.4,39,5004,3.2,52,6.7,unhealthy
40.1,25,5004,7.2,53,3.3,healthy
40.6,31,13257,6.0,52,3.9,healthy
40.6,26,7813,2.8,62,5.2,healthy
38.7,22,13257,2.8,51,7.0,healthy
39.0,23,7868,3.2,60,3.9,healthy
40.6,41,10687,3.2,46,6.7,healthy
40.5,21,5023,7.0,45,5.0,healthy
40.6,20,13257,2.9,41,4.6,unhealthy
40.4,31,5004,6.5,60,5.9,healthy
39.9,22,7321,6.5,55,6.8,healthy
39.0,31,5992,7.2,54,6.4,healthy
39.0,19,13194,3.0,67,3.3,healthy
39.2,23,11823,2.9,75,7.0,healthy
40.4,32,5004,7.2,37,4.1,healthy
39.5,17,13257,5.6,59,5.6,healthy
39.7,16,13242,2.8,72,6.7,healthy
40.5,31,5004,7.2,37,5.4,healthy
40.2,21,8876,3.8,57,6.3,healthy
40.3,25,12879,4.0,70,5.8,healthy
40.5,23,10350,7.2,39,6.7,healthy
40.1,18,13257,2.8,53,5.2,healthy
38.5,15,10232,3.7,74,6.0,healthy
40.1,19,13255,2.9,49,7.0,healthy
40.4,22,13257,3.4,74,6.3,healthy
38.2,25,13029,2.8,79,5.7,healthy
39.6,29,5004,5.7,47,3.8,healthy
39.6,12,5004,3.3,38,5.6,healthy
38.0,21,13255,3.2,83,3.6,healthy
40.0,32,11762,3.6,78,5.1,healthy
39.5,28,5004,7.1,49,3.8,healthy
40.6,17,5004,7.1,38,3.9,healthy
40.5,23,12780,6.4,38,4.5,healthy
40.1,34,13257,4.1,60,4.4,healthy
40.6,14,12908,4.8,52,5.3,healthy
40.6,25,12111,3.6,38,5.2,healthy
39.2,16,12774,6.5,62,6.9,healthy
40.6,19,5004,3.4,38,5.3,healthy
40.6,17,13237,5.9,66,6.5,healthy
40.4,22,13036,4.6,43,5.2,healthy
38.6,11,5004,4.8,51,3.8,healthy
40.5,21,5330,4.9,67,6.5,healthy
40.3,36,13257,2.8,45,5.0,unhealthy
39.2,25,13257,6.5,47,4.6,healthy
39.2,16,13190,2.8,53,5.1,healthy
40.5,31,5004,4.3,41,6.8,unhealthy
40.5,25,5004,6.8,56,4.8,healthy
39.2,19,10692,2.8,61,4.6,healthy
40.6,36,5333,2.8,62,6.7,healthy
40.5,30,5004,7.0,57,4.5,healthy
40.1,20,13047,7.2,47,6.5,healthy
40.2,30,13257,2.8,65,5.7,healthy
40.5,20,10169,5.2,54,4.3,healthy
38.8,34,12784,7.0,57,4.1,healthy
38.9,22,13236,2.8,68,5.8,healthy
35.4,34,13257,2.8,79,7.0,unhealthy
40.4,22,10139,4.6,57,4.1,healthy
40.6,21,6367,7.2,38,5.9,healthy
40.6,21,12626,3.1,45,4.3,healthy
35.9,20,13254,2.8,81,6.9,healthy
40.2,13,7507,7.1,59,4.8,healthy
39.6,27,13257,2.8,40,6.4,healthy
40.5,16,9341,7.2,78,3.2,healthy
40.2,35,5004,7.2,39,5.1,healthy
40.4,30,5347,3.9,42,5.2,healthy
39.8,23,5259,3.1,46,6.0,healthy
39.9,20,5004,7.2,39,4.1,healthy
39.1,21,5380,3.0,39,4.2,healthy
40.1,21,13257,2.9,55,6.7,healthy
40.2,21,13257,3.0,59,5.1,healthy
40.6,19,5004,7.2,53,3.2,healthy
40.6,27,5004,3.0,37,6.0,healthy
38.2,24,13257,2.8,78,5.3,healthy
40.2,26,5004,6.0,59,3.9,healthy
40.5,18,6963,5.7,48,4.5,healthy
39.2,16,13257,7.2,73,3.4,healthy
37.4,24,5010,5.9,52,5.8,healthy
40.1,29,12561,2.8,52,6.4,healthy
38.8,34,13045,5.1,46,4.4,unhealthy
40.5,26,13235,2.8,73,3.2,healthy
40.1,12,13209,2.8,52,4.5,healthy
39.4,26,5123,4.3,53,5.8,healthy
40.3,20,13205,2.8,75,6.4,healthy
39.3,34,5014,3.0,53,7.0,healthy
40.4,19,5861,2.8,50,5.2,healthy
40.6,18,5004,7.1,42,6.5,healthy
40.3,28,13257,2.9,61,7.0,healthy
40.0,30,5004,7.2,37,3.6,healthy
40.5,24,12978,2.8,79,7.0,healthy
39.9,32,12302,3.0,49,4.4,healthy
40.2,25,13168,2.8,77,6.8,unhealthy
40.4,35,9883,7.1,49,6.3,healthy
40.5,20,5004,2.8,39,3.5,healthy
40.6,32,13257,2.8,67,6.5,healthy
39.9,29,5008,4.2,51,3.1,healthy
40.5,15,11967,6.5,52,5.5,healthy
40.1,35,13245,3.0,74,3.8,healthy
39.8,25,5064,7.2,64,5.8,healthy
39.4,43,13257,4.5,58,6.2,healthy
38.7,27,5532,6.6,44,5.6,healthy
40.3,30,13061,4.9,55,4.6,healthy
40.3,16,12494,7.2,54,5.7,healthy
40.6,15,5004,6.3,41,5.4,healthy
39.5,14,5004,5.6,49,4.6,healthy
40.4,23,5004,7.2,41,4.3,healthy
40.6,18,13257,2.8,54,6.3,healthy
38.7,15,13257,3.7,49,6.2,healthy
38.8,16,13212,3.9,65,5.7,healthy
39.7,19,11459,2.8,51,5.9,healthy
40.6,20,5004,7.2,50,3.6,healthy
40.6,25,5004,7.2,38,3.3,healthy
38.9,31,5004,7.1,38,6.6,healthy
39.0,17,13199,4.4,76,6.6,healthy
40.5,22,7777,5.4,44,6.7,healthy
39.5,18,13251,3.2,70,5.4,healthy
40.5,14,5052,7.0,52,3.0,healthy
40.4,20,13257,2.8,66,5.7,healthy
40.6,11,6140,2.8,38,3.6,healthy
40.5,16,5171,2.8,38,4.5,healthy
40.1,28,13257,2.9,40,7.0,healthy
40.4,18,10716,3.0,45,5.4,healthy
40.2,23,5004,2.8,58,3.4,healthy
40.5,30,5271,7.2,43,4.1,healthy
40.4,13,13255,3.1,65,3.3,healthy
40.5,33,5004,2.9,38,4.2,healthy
39.9,23,13257,7.0,74,4.3,healthy
40.3,29,5004,3.3,52,5.7,healthy
40.5,26,5004,7.2,42,4.0,healthy
40.4,22,5004,7.2,38,5.3,healthy
40.4,34,12640,5.1,76,6.2,healthy
40.2,11,12437,6.5,38,5.7,healthy
38.4,29,6891,3.0,47,6.6,healthy
40.6,18,9985,3.6,44,3.2,healthy
39.7,20,13033,2.8,63,5.9,healthy
39.0,27,13108,7.2,71,6.7,unhealthy
39.6,37,5004,5.1,70,4.6,healthy
40.6,33,6972,2.9,65,6.2,healthy
40.2,35,12831,4.7,67,5.5,healthy
38.9,15,13257,3.3,77,4.0,healthy
39.7,16,13082,7.2,53,3.3,healthy
39.9,18,5462,6.7,59,4.6,healthy
40.2,31,13216,2.8,46,5.7,healthy
40.4,24,13257,2.9,70,6.8,healthy
38.5,26,13251,2.8,56,6.9,healthy
40.4,17,5004,7.1,38,3.2,unhealthy
40.3,32,5004,7.2,71,4.5,healthy
39.6,24,13257,2.8,69,5.7,unhealthy
40.2,15,13257,6.3,45,3.9,healthy
40.6,31,13257,7.0,58,5.4,healthy
39.1,21,13255,3.0,54,6.0,healthy
40.4,41,12906,7.2,68,4.5,unhealthy
40.2,36,5004,7.2,39,3.4,healthy
38.2,21,10001,2.8,75,4.8,healthy
40.4,30,5611,6.9,44,4.6,healthy
40.4,23,5004,7.0,40,4.1,healthy
40.6,31,5041,7.2,46,3.4,unhealthy
39.2,29,5004,7.2,38,3.9,healthy
40.5,29,5004,3.1,51,3.2,unhealthy
40.6,23,12550,5.7,41,4.8,healthy
39.0,31,13257,6.4,45,6.3,healthy
40.4,25,12962,3.0,80,3.5,healthy
39.8,25,11680,5.7,43,5.3,healthy
39.9,16,11962,2.8,55,6.3,healthy
40.6,15,13255,2.8,63,5.1,healthy
39.8,33,13236,2.8,37,6.6,healthy
40.2,23,5004,6.0,45,3.5,healthy
39.9,13,13237,2.8,51,6.2,healthy
39.4,17,5004,2.9,44,5.0,unhealthy
37.9,18,12569,3.8,68,4.9,healthy
40.1,32,9763,6.8,59,3.4,healthy
39.3,32,5004,2.8,43,3.9,unhealthy
40.4,36,5004,2.9,50,6.5,unhealthy
40.2,16,5077,5.5,61,4.5,healthy
40.6,24,5004,6.5,50,3.6,unhealthy
36.6,24,13257,2.8,70,7.0,healthy
37.5,13,13257,2.8,72,6.9,healthy
40.4,25,5004,3.6,38,6.7,healthy
40.4,13,5004,7.0,38,4.4,healthy
39.0,33,11055,2.8,64,6.8,healthy
37.3,20,13073,2.8,77,3.2,healthy
38.6,19,13252,2.9,49,4.6,healthy
40.2,31,5236,3.3,52,3.5,healthy
40.4,29,10752,6.9,59,3.3,healthy
40.1,23,13253,6.5,42,5.8,healthy
40.6,24,9125,2.9,69,5.9,healthy
40.6,36,12711,2.8,71,4.7,healthy
37.3,18,5004,7.1,55,3.9,healthy
40.4,31,5004,7.1,59,3.1,healthy
40.3,40,5004,4.4,37,3.2,unhealthy
38.8,23,5154,7.2,39,4.3,healthy
40.5,22,7125,7.2,57,3.7,healthy
40.2,21,5004,7.0,48,3.1,healthy
39.6,11,5456,7.1,53,3.4,healthy
36.1,28,13257,3.1,69,6.6,healthy
40.4,32,13255,7.1,59,5.1,healthy
40.4,32,13257,2.8,44,4.6,healthy
40.6,31,5330,7.2,60,3.5,healthy
40.6,29,5004,7.1,38,4.0,healthy
40.1,22,12746,6.3,44,4.0,healthy
40.1,39,11951,2.8,69,6.5,healthy
40.5,16,5034,2.8,40,6.3,healthy
40.4,29,13257,3.0,47,6.0,healthy
40.5,14,5004,7.2,42,3.5,healthy
39.6,26,13256,3.3,58,3.3,unhealthy
40.5,29,13067,7.1,49,6.8,healthy
39.3,25,13122,6.7,46,4.0,healthy
39.8,21,8485,2.8,41,4.5,healthy
40.3,21,8191,5.6,49,4.1,healthy
40.3,20,13257,7.1,83,5.9,healthy
40.6,22,6278,7.1,48,5.1,healthy
40.4,33,9863,7.2,69,4.8,healthy
39.9,24,10019,6.9,44,3.3,healthy
40.4,21,13256,2.8,81,6.9,healthy
40.4,28,5004,2.8,50,4.2,healthy
40.6,26,13249,5.0,67,6.7,healthy
39.6,18,13257,3.0,75,7.0,healthy
38.3,28,5846,2.8,69,6.8,healthy
40.4,31,13257,2.8,65,6.1,healthy
40.1,18,11192,3.4,39,5.3,healthy
38.9,25,5763,3.3,55,6.2,healthy
40.6,37,5004,7.2,54,6.5,unhealthy
40.6,19,5004,7.0,40,3.1,healthy
39.8,35,13257,2.8,48,6.5,healthy
40.5,43,8898,3.9,46,4.2,unhealthy
40.6,29,5232,6.2,40,3.2,unhealthy
39.8,25,12633,2.8,45,5.6,healthy
40.1,23,13143,6.8,45,6.0,healthy
40.6,31,5004,7.2,40,3.5,healthy
39.2,35,13257,2.8,54,6.8,healthy
39.8,22,5004,6.8,44,3.8,healthy
40.5,32,5004,6.6,77,5.0,healthy
37.0,11,7419,3.0,45,5.1,healthy
40.2,25,12354,5.7,57,5.6,healthy
40.6,34,9677,2.8,37,6.4,healthy
40.6,18,5004,4.1,45,3.1,healthy
40.2,29,11895,2.8,79,4.6,unhealthy
40.4,17,13257,2.8,43,4.8,healthy
40.5,32,13245,2.9,50,4.3,healthy
39.8,19,8403,3.0,63,6.9,healthy
40.5,26,8805,7.2,52,3.2,healthy
39.9,15,8177,4.3,60,6.7,healthy
40.4,23,13245,4.8,76,5.6,healthy
37.0,16,13253,2.9,55,4.6,healthy
40.3,34,13253,3.1,48,4.3,unhealthy
40.6,20,5004,6.7,39,3.1,healthy
40.6,18,13250,3.2,70,4.8,healthy
39.4,35,13099,2.8,41,5.8,healthy
39.5,19,5004,7.2,42,5.2,unhealthy
40.5,20,9894,7.2,54,3.2,healthy
40.2,17,10203,2.8,68,4.4,healthy
38.2,27,13255,2.8,79,5.9,healthy
39.5,18,13257,2.9,82,4.0,healthy
39.7,21,11892,2.9,49,5.6,healthy
40.5,27,13233,3.5,56,6.8,healthy
37.3,33,9397,2.8,60,5.2,healthy
40.2,20,5004,6.9,42,5.0,healthy
39.1,19,10651,2.8,61,6.6,healthy
40.4,15,5004,7.2,39,4.1,healthy
40.3,25,5004,7.1,50,4.1,healthy
39.5,30,5455,7.2,52,5.8,healthy
40.6,20,5004,7.1,56,6.9,healthy
35.7,32,13257,2.8,71,6.2,healthy
40.2,19,5004,5.8,53,6.2,healthy
40.4,27,5004,7.1,46,3.4,unhealthy
40.3,29,5004,7.2,53,4.3,healthy
40.4,27,6624,4.5,38,4.9,healthy
39.8,28,5004,6.8,45,4.6,healthy
40.1,13,5004,3.1,37,3.6,unhealthy
40.0,35,5119,5.1,53,3.5,unhealthy
40.2,38,12400,2.8,62,6.7,healthy
39.6,26,13257,3.8,78,5.1,healthy
39.9,18,13257,2.8,78,6.9,healthy
39.5,25,10776,3.6,48,4.7,healthy
40.0,20,13243,5.3,70,6.0,healthy
40.2,36,5004,7.2,67,3.6,healthy
38.6,16,13256,2.8,69,7.0,healthy
37.1,16,13249,2.8,48,5.8,healthy
40.1,21,5847,3.1,54,4.7,healthy
40.6,25,12349,7.2,57,5.4,healthy
40.6,28,5004,7.2,41,3.1,healthy
39.5,19,13254,2.8,80,4.9,healthy
40.6,30,5004,2.8,40,5.1,healthy
37.6,30,13257,2.8,74,5.2,healthy
40.6,21,13255,2.8,61,5.2,healthy
40.5,22,8599,4.5,40,4.1,healthy
40.3,22,13253,3.0,40,6.6,healthy
38.1,16,5103,4.1,40,6.4,unhealthy
40.6,27,13231,5.8,40,4.2,healthy
39.9,29,13256,3.4,48,6.6,healthy
40.5,22,13241,2.9,42,3.4,healthy
38.9,26,5004,2.8,51,4.9,unhealthy
40.2,31,5934,2.8,45,6.0,healthy
39.4,22,13257,2.8,75,5.6,healthy
39.3,36,13235,2.8,77,7.0,healthy
40.5,26,5004,7.2,37,4.5,healthy
39.2,31,13250,2.8,67,5.9,unhealthy
39.6,32,6330,2.9,55,5.8,healthy
40.4,42,9183,2.8,73,6.1,unhealthy
40.2,24,12857,4.2,40,6.3,healthy
40.0,24,6822,6.9,41,6.2,healthy
39.1,16,12877,6.9,67,5.4,unhealthy
40.3,31,6532,3.4,48,6.1,healthy
40.6,32,13252,6.9,41,5.7,healthy
40.6,31,5004,7.1,45,3.7,healthy
40.3,33,13257,5.1,70,6.6,healthy
40.5,21,13257,4.8,78,6.3,unhealthy
40.4,37,5004,7.2,42,4.6,unhealthy
40.0,29,13257,2.8,62,6.1,healthy
39.6,27,13251,4.1,64,4.5,healthy
40.6,21,5004,4.0,50,3.0,healthy
40.6,33,5004,7.2,41,3.5,healthy
39.9,37,13250,3.1,82,6.7,healthy
40.3,15,5459,7.2,55,3.9,healthy
40.1,28,13198,6.8,70,6.3,healthy
40.5,28,13208,7.2,52,4.7,unhealthy
39.5,28,13257,2.8,59,3.9,healthy
39.1,27,13182,5.3,71,6.9,healthy
40.1,18,5004,7.2,40,3.9,healthy
40.6,19,7504,2.8,56,5.1,healthy
39.8,29,5004,6.0,38,4.9,healthy
40.2,28,13186,2.8,65,5.9,healthy
40.1,32,7047,7.1,65,5.5,healthy
39.7,20,12757,6.6,64,5.2,healthy
40.3,34,5004,7.2,41,5.1,healthy
39.4,35,13257,7.0,81,4.0,healthy
40.6,20,5004,7.2,37,3.9,healthy
40.6,18,5004,7.2,37,3.9,healthy
40.6,24,7507,7.2,44,4.0,unhealthy
39.4,26,13256,3.6,45,6.8,healthy
39.9,22,13257,2.8,71,7.0,healthy
39.9,28,12980,3.2,49,5.4,healthy
39.8,29,5157,3.2,48,4.8,healthy
40.6,42,5004,3.4,37,3.7,healthy
40.6,16,5498,7.0,53,3.8,healthy
40.6,23,5004,6.3,41,3.5,healthy
39.7,14,13248,2.8,46,6.1,healthy
39.8,15,13204,3.0,49,5.3,healthy
39.2,17,13257,2.8,47,6.9,healthy
40.1,28,5054,7.2,50,3.3,healthy
39.9,15,8565,6.4,60,3.8,healthy
39.8,20,13257,2.8,80,4.7,healthy
40.3,36,5004,6.9,43,4.3,healthy
40.6,19,12631,7.2,41,3.5,healthy
40.6,15,5550,7.0,75,5.2,healthy
39.0,19,13256,3.0,67,5.5,healthy
38.7,18,5004,2.8,51,3.9,healthy
40.6,32,5004,3.4,38,3.9,healthy
40.4,15,13257,2.8,53,5.9,healthy
40.4,25,5305,7.2,50,6.1,healthy
40.6,31,13165,2.8,69,6.6,healthy
39.4,24,13033,2.8,52,6.0,healthy
39.7,38,12684,2.9,46,6.0,healthy
37.9,40,13257,6.2,75,7.0,unhealthy
40.6,15,5353,4.1,39,3.5,healthy
40.0,33,13257,3.1,53,6.7,healthy
38.3,34,5004,4.0,38,5.2,healthy
40.6,42,5004,2.9,42,3.6,unhealthy
40.0,23,9760,5.9,39,3.5,unhealthy
40.2,22,6195,5.8,52,5.5,healthy
39.8,22,5004,2.8,61,5.1,unhealthy
39.4,25,6432,5.1,55,6.4,healthy
40.2,30,12921,6.7,62,6.6,unhealthy
38.9,18,12938,6.9,54,4.2,healthy
40.4,27,5322,3.6,64,4.7,unhealthy
40.1,16,8810,5.5,74,4.1,healthy
40.4,25,5207,7.2,69,4.2,healthy
39.4,24,12262,4.1,70,4.9,unhealthy
40.3,28,13254,3.0,57,4.9,healthy
39.7,29,13240,2.8,76,5.5,healthy
39.7,29,10226,3.4,67,5.9,healthy
40.2,29,5938,7.0,38,3.8,healthy
40.2,17,13243,4.9,68,6.4,healthy
38.4,24,13061,3.6,41,6.6,healthy
39.9,19,10120,4.3,43,4.0,healthy
38.2,31,5366,4.6,52,4.0,healthy
40.1,16,6139,4.0,44,6.2,healthy
39.9,33,7286,2.8,50,6.6,healthy
36.6,21,12936,4.0,66,7.0,healthy
40.1,31,13187,7.2,71,3.0,healthy
40.5,27,13253,7.2,43,6.4,unhealthy
37.3,18,13257,2.8,70,3.9,healthy
40.6,39,5004,7.2,45,5.9,unhealthy
40.0,24,13257,2.8,54,6.0,healthy
40.4,20,13257,2.8,76,4.7,healthy
40.4,26,5004,6.4,47,3.7,healthy
40.3,15,5004,3.7,46,3.2,healthy
40.1,25,13218,3.0,43,4.1,healthy
39.2,28,10694,2.8,57,6.8,healthy
40.1,33,8931,3.5,47,6.3,healthy
40.4,33,5294,6.5,39,3.5,healthy
39.6,37,8240,5.5,62,5.0,unhealthy
40.1,12,5004,6.6,46,3.3,healthy
37.7,22,5004,6.2,46,4.3,healthy
40.1,33,11344,2.8,52,4.1,healthy
39.7,38,7145,4.1,55,5.1,healthy
39.8,27,13225,5.3,55,3.4,healthy
36.6,23,13257,6.8,44,6.5,healthy
40.4,18,13257,4.7,73,4.6,healthy
39.2,29,8429,2.8,68,4.7,healthy
40.5,28,5004,7.2,37,3.1,unhealthy
40.6,16,9604,7.0,40,5.9,healthy
40.0,20,5004,3.5,44,4.8,healthy
39.6,25,13257,2.8,55,5.0,healthy
40.4,18,13257,3.2,71,5.5,healthy
39.5,26,13250,2.8,76,3.9,unhealthy
40.1,25,12889,4.5,52,6.9,healthy
40.1,19,11485,3.4,47,6.6,healthy
40.5,29,10992,6.9,41,5.3,healthy
40.2,32,5004,2.8,43,6.6,healthy
37.9,24,11572,6.9,73,6.4,healthy
40.5,40,13257,4.2,72,6.4,unhealthy
40.3,32,6716,7.2,60,5.9,healthy
40.6,23,6229,2.8,40,5.1,healthy
39.7,15,10615,6.1,60,3.2,healthy
40.5,16,5004,7.2,37,3.0,unhealthy
40.4,18,6590,2.8,67,4.7,healthy
40.6,25,5004,7.2,42,3.9,healthy
